 d_week_seq1 | round | round | round | round | round | round | round 
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5126 |  1.00 |  0.97 |  0.96 |  1.36 |  1.13 |  1.14 |  1.36
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5127 |  1.07 |  1.13 |  1.07 |  1.06 |  0.91 |  0.89 |  0.94
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5128 |  1.02 |  0.88 |  1.22 |  0.82 |  0.92 |  0.99 |  1.18
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5129 |  0.89 |  1.41 |  1.34 |  1.48 |  0.69 |  0.76 |  1.23
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5130 |  1.06 |  1.30 |  0.97 |  1.23 |  0.83 |  1.31 |  0.83
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5131 |  0.80 |  1.07 |  0.82 |  0.76 |  1.01 |  1.06 |  0.97
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
        5132 |  1.29 |  1.08 |  0.99 |  1.04 |  1.17 |  1.16 |  1.16
